Order_Met,Matched,Interest_Corr,Same_Race,P_Age,P_Pref_Attr,P_Pref_Sinc,P_Pref_Intel,P_Pref_Fun,P_Pref_Amb,P_Pref_Shar,P_Attr,P_Sinc,P_Intel,P_Fun,P_Amb,P_Shar,P_Like,Age,Importance_Race,Importance_Religion,date,Go_Out,Pref_Attr,Pref_Sinc,Pref_Intel,Pref_Fun,Pref_Amb,Pref_Shar,Attr,Sinc,Intel,Fun,Amb,Shar,Like,Met,Architecture,Bio.Chem.Phys.,Business.Econ.,Education,Engineering,Film,Fine_Arts,History.Rel.,Journal.Eng.,Language,Law,Math,Medical_Sc.,PoliSci.Intl.,Social.Wrk.,Social_Sc.,Undecided.Stud.,fd_other,Asian.,Black,Hispanic.,White,race_other,obc_fun_night,obc_get_date.,obc_new_ppl,obc_ser_rel.,obc_ther,obc_tosayso.
0.454545455,0,0.59,0,22,10,25,15,20,15,15,8,7,9,9,8,5,7,21,8,2,0,5,35,5,30,20,5,5,5,8,7,7,8,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.545454545,0,0.45,0,27,15,15,25,15,15,15,7,8,9,7,9,3,6,21,8,2,0,5,35,5,30,20,5,5,4,4,7,4,8,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.636363636,0,0.03,1,28,15,30,30,10,10,5,9,10,10,8,10,8,9,21,8,2,0,5,35,5,30,20,5,5,7,7,8,5,7,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.181818182,0,0.18,1,27,30,15,15,30,0,10,8,6,6,8,7,7,6,21,8,2,0,5,35,5,30,20,5,5,7,7,8,6,7,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.363636364,0,0.1,0,22,25,5,20,25,15,10,10,10,10,10,10,10,10,21,8,2,0,5,35,5,30,20,5,5,10,8,3,10,10,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.272727273,0,0.53,1,23,28,8,17,22,17,8,10,10,10,10,10,10,10,21,8,2,0,5,35,5,30,20,5,5,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.727272727,0,0.22,1,23,15,15,18,18,14,20,10,9,10,10,10,9,9,21,8,2,0,5,35,5,30,20,5,5,5,8,8,8,9,7,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.818181818,0,0.14,1,23,14,15,16,17,18,20,6,4,8,8,4,5,6,21,8,2,0,5,35,5,30,20,5,5,6,8,8,8,8,7,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.909090909,0,0.38,1,29,20,10,50,5,10,5,8,9,9,6,9,6,7,21,8,2,0,5,35,5,30,20,5,5,8,5,8,5,7,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.272727273,0,-0.41,0,22,10,25,15,20,15,15,5,9,9,8,7,3,6,24,4,2,0,6,35,10,25,20,5,5,7,9,9,8,7,7,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.363636364,0,-0.46,0,27,15,15,25,15,15,15,8,8,8,7,7,2,3,24,4,2,0,6,35,10,25,20,5,5,8,7,8,6,10,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.454545455,0,0.15,1,28,15,30,30,10,10,5,4,6,9,6,9,7,8,24,4,2,0,6,35,10,25,20,5,5,7,10,10,7,8,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.818181818,0,-0.11,0,30,20,20,20,20,10,10,6,4,4,5,3,7,5,24,4,2,0,6,35,10,25,20,5,5,6,8,9,9,8,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.909090909,0,-0.11,1,27,30,15,15,30,0,10,7,6,6,6,5,6,5,24,4,2,0,6,35,10,25,20,5,5,7,8,8,7,7,8,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.181818182,1,0.01,0,22,25,5,20,25,15,10,8,10,7,10,9,10,9,24,4,2,0,6,35,10,25,20,5,5,7,10,7,10,6,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.090909091,0,-0.05,1,23,28,8,17,22,17,8,10,10,10,10,10,10,10,24,4,2,0,6,35,10,25,20,5,5,9,9,9,10,8,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.545454545,1,0.14,1,23,15,15,18,18,14,20,7,7,9,8,9,8,7,24,4,2,0,6,35,10,25,20,5,5,8,8,8,8,7,8,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.636363636,0,0.4,1,23,14,15,16,17,18,20,5,4,5,6,6,6,5,24,4,2,0,6,35,10,25,20,5,5,9,9,10,9,9,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.727272727,0,-0.09,1,29,20,10,50,5,10,5,6,6,7,8,9,6,5,24,4,2,0,6,35,10,25,20,5,5,9,7,9,6,7,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.272727273,0,0.15,0,22,10,25,15,20,15,15,5,7,8,6,8,1,4,25,1,1,1,6,40,10,0,45,0,5,5,7,3,3,3,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.363636364,1,-0.06,0,27,15,15,25,15,15,15,8,8,8,8,7,2,7,25,1,1,1,6,40,10,0,45,0,5,6,3,5,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.454545455,1,-0.11,1,28,15,30,30,10,10,5,7,10,10,10,10,9,10,25,1,1,1,6,40,10,0,45,0,5,8,8,7,7,7,10,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.818181818,1,0.26,0,30,20,20,20,20,10,10,7,7,7,5,6,5,6,25,1,1,1,6,40,10,0,45,0,5,4,2,4,4,5,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.909090909,0,0.35,1,27,30,15,15,30,0,10,7,6,7,5,8,5,5,25,1,1,1,6,40,10,0,45,0,5,6,6,5,4,4,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.181818182,0,0.14,0,22,25,5,20,25,15,10,6,10,8,5,9,7,7,25,1,1,1,6,40,10,0,45,0,5,6,0,5,5,5,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.090909091,0,-0.05,1,23,28,8,17,22,17,8,7,10,8,10,8,7,8,25,1,1,1,6,40,10,0,45,0,5,8,1,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.545454545,1,-0.06,1,23,15,15,18,18,14,20,7,9,10,7,10,7,8,25,1,1,1,6,40,10,0,45,0,5,7,5,5,4,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.636363636,0,0.36,1,23,14,15,16,17,18,20,4,3,6,2,2,2,2,25,1,1,1,6,40,10,0,45,0,5,7,4,5,4,4,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.727272727,0,0.45,1,29,20,10,50,5,10,5,3,9,9,3,9,0,6,25,1,1,1,6,40,10,0,45,0,5,9,1,7,5,4,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.818181818,0,0.38,0,22,10,25,15,20,15,15,5,8,8,7,8,2,6,27,1,3,1,5,30,25,10,20,0,15,6,7,7,7,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.909090909,0,0.14,0,27,15,15,25,15,15,15,6,9,9,8,8,5,5,27,1,3,1,5,30,25,10,20,0,15,5,5,6,4,7,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.090909091,0,0.23,0,28,15,30,30,10,10,5,8,10,9,9,10,9,9,27,1,3,1,5,30,25,10,20,0,15,7,9,6,5,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.454545455,0,0.2,0,30,20,20,20,20,10,10,7,6,6,6,4,4,8,27,1,3,1,5,30,25,10,20,0,15,5,5,7,7,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.545454545,0,0.13,0,27,30,15,15,30,0,10,6,7,8,9,7,8,7,27,1,3,1,5,30,25,10,20,0,15,8,8,8,6,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.727272727,0,0.56,0,22,25,5,20,25,15,10,7,9,9,8,9,6,8,27,1,3,1,5,30,25,10,20,0,15,4,5,5,7,7,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.636363636,0,-0.02,0,23,28,8,17,22,17,8,7,10,9,9,9,7,8,27,1,3,1,5,30,25,10,20,0,15,7,6,7,8,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.181818182,0,0.35,0,23,15,15,18,18,14,20,7,8,10,8,10,7,7,27,1,3,1,5,30,25,10,20,0,15,9,6,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.272727273,0,0.38,0,23,14,15,16,17,18,20,4,4,6,5,10,4,5,27,1,3,1,5,30,25,10,20,0,15,7,9,7,8,5,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.363636364,0,0.59,0,29,20,10,50,5,10,5,6,7,9,6,7,6,5,27,1,3,1,5,30,25,10,20,0,15,8,6,8,3,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.818181818,0,0.33,0,22,10,25,15,20,15,15,7,6,8,7,8,2,5,26,5,1,3,5,50,10,10,30,0,0,3,8,7,6,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.909090909,0,-0.03,0,27,15,15,25,15,15,15,8,7,8,8,7,4,6,26,5,1,3,5,50,10,10,30,0,0,6,6,7,2,9,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.090909091,0,-0.23,1,28,15,30,30,10,10,5,10,10,10,10,10,9,10,26,5,1,3,5,50,10,10,30,0,0,7,9,8,7,7,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.454545455,0,0.13,0,30,20,20,20,20,10,10,8,6,6,5,5,3,7,26,5,1,3,5,50,10,10,30,0,0,5,8,6,8,8,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.545454545,0,0.14,1,27,30,15,15,30,0,10,9,8,7,7,7,7,8,26,5,1,3,5,50,10,10,30,0,0,7,8,7,7,6,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.727272727,0,-0.27,0,22,25,5,20,25,15,10,8,9,8,8,8,6,7,26,5,1,3,5,50,10,10,30,0,0,3,3,5,9,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.636363636,0,0.11,1,23,28,8,17,22,17,8,10,9,9,10,10,9,9,26,5,1,3,5,50,10,10,30,0,0,6,5,5,9,7,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.181818182,0,-0.08,1,23,15,15,18,18,14,20,8,6,9,8,9,7,7,26,5,1,3,5,50,10,10,30,0,0,5,6,5,4,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.272727273,0,-0.22,1,23,14,15,16,17,18,20,8,2,6,4,10,2,4,26,5,1,3,5,50,10,10,30,0,0,7,9,7,8,7,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.363636364,0,0.26,1,29,20,10,50,5,10,5,8,7,8,8,9,3,8,26,5,1,3,5,50,10,10,30,0,0,6,6,7,9,7,4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.727272727,0,0.27,0,22,10,25,15,20,15,15,5,8,8,6,7,2,5,30,1,1,2,5,40,12,18,12,6,12,6,6,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.818181818,0,-0.06,0,27,15,15,25,15,15,15,5,3,4,3,6,1,1,30,1,1,2,5,40,12,18,12,6,12,7,7,8,4,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.909090909,1,-0.08,1,28,15,30,30,10,10,5,8,7,8,7,9,10,8,30,1,1,2,5,40,12,18,12,6,12,6,8,8,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.363636364,0,0.13,0,30,20,20,20,20,10,10,7,7,7,6,5,3,7,30,1,1,2,5,40,12,18,12,6,12,6,8,9,8,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.454545455,0,0.13,1,27,30,15,15,30,0,10,7,9,7,7,7,7,7,30,1,1,2,5,40,12,18,12,6,12,5,8,7,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.636363636,0,0.15,0,22,25,5,20,25,15,10,4,5,8,7,7,6,3,30,1,1,2,5,40,12,18,12,6,12,5,7,7,8,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.545454545,0,0.06,1,23,28,8,17,22,17,8,8,10,9,9,8,7,8,30,1,1,2,5,40,12,18,12,6,12,7,6,4,8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.090909091,0,0.15,1,23,15,15,18,18,14,20,7,7,8,9,9,8,8,30,1,1,2,5,40,12,18,12,6,12,7,9,7,6,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.181818182,0,0.39,1,23,14,15,16,17,18,20,7,7,10,9,10,8,8,30,1,1,2,5,40,12,18,12,6,12,5,8,9,6,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.272727273,1,0.48,1,29,20,10,50,5,10,5,7,7,7,6,7,6,6,30,1,1,2,5,40,12,18,12,6,12,9,5,6,7,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.363636364,0,0.14,0,22,10,25,15,20,15,15,5,9,9,6,8,4,7,28,2,2,3,4,30,20,25,15,10,0,7,8,8,8,8,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.454545455,0,0.25,0,27,15,15,25,15,15,15,7,9,9,8,6,2,6,28,2,2,3,4,30,20,25,15,10,0,7,8,8,7,6,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.545454545,1,0.32,0,28,15,30,30,10,10,5,3,9,9,6,9,7,8,28,2,2,3,4,30,20,25,15,10,0,8,8,8,6,4,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.909090909,1,0.53,0,30,20,20,20,20,10,10,9,8,8,5,7,5,8,28,2,2,3,4,30,20,25,15,10,0,5,8,7,7,4,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.090909091,0,0.28,0,27,30,15,15,30,0,10,7,5,5,3,3,5,7,28,2,2,3,4,30,20,25,15,10,0,8,10,9,8,5,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.272727273,0,0.23,0,22,25,5,20,25,15,10,4,4,4,4,4,4,4,28,2,2,3,4,30,20,25,15,10,0,5,5,8,6,9,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.181818182,0,0.32,0,23,28,8,17,22,17,8,7,10,9,9,7,8,8,28,2,2,3,4,30,20,25,15,10,0,7,7,7,9,8,3,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.636363636,0,0.34,0,23,15,15,18,18,14,20,6,8,9,9,10,8,8,28,2,2,3,4,30,20,25,15,10,0,5,10,8,8,7,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.727272727,1,0.28,0,23,14,15,16,17,18,20,6,4,7,3,7,6,6,28,2,2,3,4,30,20,25,15,10,0,8,7,7,8,4,7,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.818181818,1,0.67,0,29,20,10,50,5,10,5,7,7,9,5,9,6,5,28,2,2,3,4,30,20,25,15,10,0,9,8,8,6,5,5,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.545454545,0,0.49,1,22,10,25,15,20,15,15,5,8,8,8,6,3,7,26,1,1,0,5,15,30,25,20,0,10,5,7,7,5,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.636363636,0,0.11,1,27,15,15,25,15,15,15,8,9,8,7,8,2,7,26,1,1,0,5,15,30,25,20,0,10,2,6,4,3,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.727272727,0,0.08,0,28,15,30,30,10,10,5,7,9,10,10,10,8,9,26,1,1,0,5,15,30,25,20,0,10,6,5,7,6,5,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.181818182,0,0.23,0,30,20,20,20,20,10,10,7,7,7,5,5,3,6,26,1,1,0,5,15,30,25,20,0,10,5,6,6,4,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.272727273,1,0.13,0,27,30,15,15,30,0,10,10,10,10,10,10,9,10,26,1,1,0,5,15,30,25,20,0,10,9,8,8,8,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.454545455,0,0.18,0,22,25,5,20,25,15,10,6,10,9,8,8,4,5,26,1,1,0,5,15,30,25,20,0,10,6,6,8,6,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.363636364,0,0.31,0,23,28,8,17,22,17,8,7,10,9,9,9,8,8,26,1,1,0,5,15,30,25,20,0,10,7,6,6,5,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.818181818,0,0.34,0,23,15,15,18,18,14,20,8,8,10,7,10,7,7,26,1,1,0,5,15,30,25,20,0,10,6,5,6,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.909090909,0,0.35,0,23,14,15,16,17,18,20,6,3,4,2,9,4,5,26,1,1,0,5,15,30,25,20,0,10,5,6,6,5,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.090909091,0,0.49,0,29,20,10,50,5,10,5,7,7,9,3,9,0,5,26,1,1,0,5,15,30,25,20,0,10,4,5,6,5,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.181818182,0,-0.42,0,22,10,25,15,20,15,15,6,8,8,9,9,4,6,22,1,1,5,6,25,15,25,25,5,5,8,8,8,6,5,7,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.272727273,1,0.03,0,27,15,15,25,15,15,15,9,8,9,9,5,2,6,22,1,1,5,6,25,15,25,25,5,5,5,6,8,4,8,4,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.363636364,0,0.69,1,28,15,30,30,10,10,5,8,6,8,7,9,5,4,22,1,1,5,6,25,15,25,25,5,5,4,7,7,6,5,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.727272727,0,0.41,0,30,20,20,20,20,10,10,6,5,5,5,8,5,5,22,1,1,5,6,25,15,25,25,5,5,3,7,5,6,5,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.818181818,0,0.16,1,27,30,15,15,30,0,10,7,6,6,5,7,7,5,22,1,1,5,6,25,15,25,25,5,5,7,7,7,7,6,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.090909091,1,0.73,0,22,25,5,20,25,15,10,9,9,10,10,9,6,10,22,1,1,5,6,25,15,25,25,5,5,5,7,8,6,6,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.909090909,1,0,1,23,28,8,17,22,17,8,10,10,10,10,10,10,10,22,1,1,5,6,25,15,25,25,5,5,8,6,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.454545455,1,0.41,1,23,15,15,18,18,14,20,7,6,9,10,9,9,6,22,1,1,5,6,25,15,25,25,5,5,5,7,5,6,3,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.545454545,0,0.48,1,23,14,15,16,17,18,20,8,2,4,5,10,2,4,22,1,1,5,6,25,15,25,25,5,5,6,5,7,6,7,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.636363636,1,0.5,1,29,20,10,50,5,10,5,9,3,10,9,10,6,7,22,1,1,5,6,25,15,25,25,5,5,8,7,7,8,6,7,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.090909091,0,0.17,0,22,10,25,15,20,15,15,5,6,9,8,8,5,5,23,7,1,4,6,55,2,1,40,1,1,10,7,8,7,8,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.181818182,0,0.31,0,27,15,15,25,15,15,15,8,5,7,6,8,2,3,23,7,1,4,6,55,2,1,40,1,1,4,4,6,2,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.272727273,0,0.24,0,28,15,30,30,10,10,5,8,8,9,9,10,10,8,23,7,1,4,6,55,2,1,40,1,1,7,9,9,7,6,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.636363636,0,0.44,1,30,20,20,20,20,10,10,7,7,7,7,4,3,6,23,7,1,4,6,55,2,1,40,1,1,4,9,8,10,6,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.727272727,0,-0.12,0,27,30,15,15,30,0,10,8,8,8,8,8,7,7,23,7,1,4,6,55,2,1,40,1,1,9,9,7,8,7,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.909090909,1,0.01,0,22,25,5,20,25,15,10,7,7,8,9,10,7,8,23,7,1,4,6,55,2,1,40,1,1,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.818181818,1,0.78,0,23,28,8,17,22,17,8,10,10,10,10,10,10,10,23,7,1,4,6,55,2,1,40,1,1,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.363636364,0,0.35,0,23,15,15,18,18,14,20,9,7,8,8,9,7,5,23,7,1,4,6,55,2,1,40,1,1,5,10,9,9,5,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.454545455,0,0.12,0,23,14,15,16,17,18,20,7,7,8,8,7,4,6,23,7,1,4,6,55,2,1,40,1,1,7,9,8,8,7,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
